R,G,B
75.29843893480258,36.91975530766463,0.6380942252472616
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
75.29843893480258,36.91975530766463,0.6380942252472616
75.29843893480258,36.91975530766463,0.6380942252472616
75.29843893480258,36.91975530766463,0.6380942252472616
75.29843893480258,36.91975530766463,0.6380942252472616
75.29843893480258,36.91975530766463,0.6380942252472616
75.29843893480258,36.91975530766463,0.6380942252472616
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
77.13498622589532,38.8629003238575,1.2761884504945231
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
73.46189164370982,36.272040302267,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
73.46189164370982,36.272040302267,0.0
73.46189164370982,36.272040302267,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
77.13498622589532,38.8629003238575,1.2761884504945231
77.13498622589532,38.8629003238575,1.2761884504945231
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
77.13498622589532,38.8629003238575,1.2761884504945231
77.13498622589532,38.8629003238575,1.2761884504945231
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
73.46189164370982,36.272040302267,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
77.13498622589532,38.8629003238575,1.2761884504945231
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
77.13498622589532,38.8629003238575,1.2761884504945231
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
77.13498622589532,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
71.62534435261708,36.272040302267,0.0
72.54361799816346,36.91975530766463,0.0
72.54361799816346,36.91975530766463,0.0
72.54361799816346,36.91975530766463,0.0
72.54361799816346,36.91975530766463,0.0
73.46189164370982,37.56747031306225,0.0
74.3801652892562,38.21518531845988,0.6380942252472616
74.3801652892562,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
74.3801652892562,36.91975530766463,0.0
73.46189164370982,36.272040302267,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.0
75.29843893480258,37.56747031306225,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
72.54361799816346,36.272040302267,0.0
70.70707070707071,34.97661029147175,0.0
71.62534435261708,35.62432529686938,0.0
70.70707070707071,34.97661029147175,0.0
70.70707070707071,34.97661029147175,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,35.62432529686938,0.6380942252472616
73.46189164370982,36.272040302267,1.2761884504945231
72.54361799816346,35.62432529686938,0.6380942252472616
71.62534435261708,34.97661029147175,0.0
70.70707070707071,34.32889528607413,0.0
70.70707070707071,34.32889528607413,0.0
71.62534435261708,34.97661029147175,0.0
71.62534435261708,34.97661029147175,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
72.54361799816346,36.272040302267,0.0
71.62534435261708,35.62432529686938,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
75.29843893480258,36.91975530766463,0.6380942252472616
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
72.54361799816346,34.32889528607413,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
72.54361799816346,34.32889528607413,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
75.29843893480258,36.91975530766463,0.6380942252472616
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
73.46189164370982,36.272040302267,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
73.46189164370982,36.272040302267,0.0
73.46189164370982,36.272040302267,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
77.13498622589532,38.8629003238575,1.2761884504945231
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
71.62534435261708,36.272040302267,0.0
71.62534435261708,36.272040302267,0.0
72.54361799816346,36.91975530766463,0.0
73.46189164370982,37.56747031306225,0.0
74.3801652892562,38.21518531845988,0.6380942252472616
74.3801652892562,38.21518531845988,0.6380942252472616
74.3801652892562,38.21518531845988,0.6380942252472616
74.3801652892562,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.0
77.13498622589532,38.8629003238575,0.0
76.21671258034894,38.21518531845988,0.0
72.54361799816346,36.272040302267,0.0
71.62534435261708,35.62432529686938,0.0
70.70707070707071,34.97661029147175,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
72.54361799816346,36.272040302267,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
71.62534435261708,35.62432529686938,0.0
70.70707070707071,34.97661029147175,0.0
71.62534435261708,35.62432529686938,0.0
71.62534435261708,35.62432529686938,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.272040302267,1.2761884504945231
73.46189164370982,36.272040302267,1.2761884504945231
72.54361799816346,35.62432529686938,0.6380942252472616
71.62534435261708,34.97661029147175,0.0
70.70707070707071,34.32889528607413,0.0
70.70707070707071,34.32889528607413,0.0
70.70707070707071,34.32889528607413,0.0
70.70707070707071,34.32889528607413,0.0
71.62534435261708,35.62432529686938,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
71.62534435261708,35.62432529686938,0.0
71.62534435261708,35.62432529686938,0.0
72.54361799816346,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
73.46189164370982,36.91975530766463,0.6380942252472616
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
72.54361799816346,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
75.29843893480258,36.91975530766463,0.6380942252472616
75.29843893480258,36.91975530766463,0.6380942252472616
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
73.46189164370982,34.97661029147175,0.0
72.54361799816346,34.97661029147175,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
73.46189164370982,35.62432529686938,0.0
73.46189164370982,35.62432529686938,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
74.3801652892562,36.272040302267,0.0
75.29843893480258,36.91975530766463,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
77.13498622589532,36.91975530766463,0.0
77.13498622589532,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
76.21671258034894,38.21518531845988,0.6380942252472616
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
75.29843893480258,37.56747031306225,0.0
74.3801652892562,36.91975530766463,0.0
74.3801652892562,36.91975530766463,0.0
75.29843893480258,37.56747031306225,0.0
76.21671258034894,38.21518531845988,0.6380942252472616
